film_id,genre,director_name,title,length,rating
6403,scifi,Thomas Mason,Cold poor move.,1.52,57.970564226311346
6404,scifi,Roger Beck,Brother down power.,1.52,53.631443697697094
6405,documentary,John Wyatt,Camera show it turn.,0.29000000000000004,52.267875520484
6406,documentary,Jamie Zimmerman,Itself effort after drive tonight what top.,2.02,48.4457554610317
6407,documentary,William Mitchell,Benefit thank agree.,2.4400000000000004,46.387462144972396
6408,romance,Peter Allen,Hand information cut attack activity without stage.,1.24,48.57553537402191
6409,documentary,Jeffrey Davis,Among walk game nothing first.,1.6099999999999999,43.91087335942666
6410,romance,Kristen Rodriguez,Send their agent of.,3.0300000000000002,52.0851419919369
6411,romance,James Jones,History all of daughter later research.,2.91,28.587890156755922
6412,comedy,Heather Frost,Tend establish may.,2.22,56.741585582734444
6413,documentary,Christopher Vazquez,Why suffer while religious size history same check.,0.73,60.848452358884245
6414,comedy,Christine Contreras,Edge image voice example near side player.,1.92,54.14371603084458
6415,scifi,Craig Johnson,History few at bit medical.,0.46,36.05640474051928
6416,scifi,Cheryl Rodriguez,Young positive possible meeting.,1.45,71.83595180498706
6417,romance,Crystal Porter,Class important factor.,2.62,43.15914938068721
6418,scifi,Roberto Meyer,Along drive our evidence tonight service second.,1.01,63.76563845063943
6419,documentary,Shari Owen,Door mouth say role information.,1.99,37.56403840207422
6420,documentary,Derrick Mcdonald,Summer power use main ok decide yourself.,0.8200000000000001,47.6164623525372
6421,documentary,Amber Rivers,Include into commercial law.,0.95,54.62267836724011
6422,scifi,Edgar Acevedo,Will third business.,1.14,51.368521949540295
6423,comedy,Amy Chaney,Production born approach need continue why weight.,2.06,52.85742009207532
6424,romance,Matthew Martin,Word guy against wide pick want writer.,2.66,56.05960415836919
6425,romance,Stephanie Villarreal,Between record product sometimes.,1.12,41.22150391979169
6426,comedy,Joe Benton,Condition leg class clearly join.,1.43,41.79781952459943
6427,scifi,John Allen MD,Hold central red painting chair participant tend.,1.71,54.86692129268646
6428,romance,Christopher Mitchell,Bring four will.,1.46,43.11548908830747
6429,romance,Robin Goodwin,Two situation should politics can event.,2.6,37.781955204722074
6430,romance,Michelle Wilson,Degree result experience local rise.,2.5500000000000003,44.995092804405125
6431,romance,Stephanie Robinson,Doctor make special ten population party range.,2.6,48.94391600101148
6432,documentary,Rachel Price,Remain hour serious visit establish economic record young.,3.1700000000000004,54.21419865988386
6433,romance,Traci Stephens,Raise most management simply.,1.99,42.35221087818067
6434,scifi,Linda Reese,Trial focus listen own last plan.,2.19,63.64785618491334
6435,comedy,Jessica Rivers,Take center in resource development office.,0.62,52.22011837275873
6436,documentary,Cheryl Davis,Congress large food true board office until western.,1.69,57.151382113572105
6437,romance,Alan Parsons,Candidate water wait yourself.,2.64,42.5528304151833
6438,documentary,Andrew Ramos,Open teach least final mean reduce machine.,1.94,50.773645205660834
6439,comedy,Gina Wallace,Full land long find near I.,2.5,76.02233933712508
6440,comedy,Catherine Daugherty,World challenge often single.,0.33,59.50630938848806
6441,comedy,Kelly Fisher,Plant commercial form region.,2.3200000000000003,47.39165401961275
6442,romance,Ashley Brown,Themselves number cut free interview bar everybody.,0.78,28.280953812254104
6443,romance,Gregory Thompson,Way do approach skill son technology.,2.24,63.52957717269317
6444,comedy,Louis Fuentes,Time ever woman card.,1.91,36.85064886314276
6445,romance,Elizabeth Rodriguez,College blood brother back stand similar account someone.,0.55,39.33459140020304
6446,scifi,Samantha Schneider,Our style middle card sure.,0.54,41.553757223218454
6447,scifi,Elizabeth Richardson,Knowledge technology word lead camera full spring.,2.33,38.559037997587644
6448,romance,Shannon Shelton,During pressure hour weight.,1.46,39.620838648350016
6449,scifi,Ryan Turner,Property body attorney once instead.,0.64,34.03009937351305
6450,romance,Roger Simpson,Real decide serve test medical character.,2.91,40.23199844545917
6451,documentary,Alice Jackson,Case war floor field.,1.52,44.145527699963274
6452,scifi,Alexandria Newton,Will foreign much arm security.,1.11,35.71045992622377
6453,comedy,Jennifer Cook,Type decade choose your actually growth would friend.,0.7,56.85536841918862
6454,comedy,Olivia Long,Security meet expect score free decide.,1.95,47.11589494726884
6455,scifi,Jason Simpson,Say culture manager determine between range defense.,2.4200000000000004,48.63634734392793
6456,comedy,Joshua Harrison,Us affect of which surface fire.,2.5300000000000002,58.42634322952951
6457,documentary,Mark Dawson,Ever on walk consumer senior north.,2.11,53.08648443067673
6458,documentary,Barbara Garcia,Recently factor movie factor next.,0.81,69.37403510646084
6459,documentary,Matthew Weeks,Down medical remain friend.,3.12,44.34557413299341
6460,documentary,Travis Jones,Kid if style former task.,3.0900000000000003,65.33058148538886
6461,documentary,Dr. Catherine Williams,Career individual left pay.,2.4200000000000004,40.02353307280646
6462,comedy,Sarah Duarte,Enter fly every value need admit finish attention.,2.04,50.702919896590274
6463,scifi,Leslie Cortez,Point large car read pay course.,2.37,36.867557868459954
6464,romance,James Elliott,Raise shoulder positive according door.,2.8400000000000003,52.10917061015797
6465,scifi,Steven Horton,Else happy across see simply under.,1.21,41.58735933832799
6466,romance,Timothy Stewart,Sing short customer game.,1.16,42.738661595008686
6467,romance,Alexis Baker,Response manage itself group pressure heart detail.,2.56,50.60259744534839
6468,scifi,Anna Smith,Sister hundred wife course.,2.47,33.79952349550436
6469,comedy,Gary Phillips,Range the think green nor write represent bag.,2.46,57.151995502054845
6470,comedy,Madison West,Ask hold peace my want.,0.96,52.83009339185941
6471,comedy,Stephen Boyer,Office subject call significant yard.,2.71,52.5820983351195
6472,documentary,Melissa Carrillo,Coach dinner hospital yard party room.,0.55,34.82459790557601
6473,scifi,Paul Flores,Mean eye outside help left discover.,0.44,78.19691872308297
6474,scifi,Julie Day,Claim skill amount of whose.,1.6099999999999999,53.10098085108556
6475,comedy,Danny Martinez,Technology nearly produce ahead happen.,0.98,41.78815569099437
6476,scifi,Glen Patterson,Board church middle onto.,2.5100000000000002,22.45094105635264
6477,scifi,Mrs. Mary Gibson,Marriage story special stay president.,2.62,60.112770569803814
6478,romance,Shawn Smith,Research share door ready people.,1.8399999999999999,54.37798737975302
6479,scifi,Joshua Gomez,Black health occur wrong race society.,1.38,47.064308210808875
6480,romance,Angela Lopez,Color seat every peace.,0.98,32.96101071763555
6481,comedy,Alex Herrera,Cause public media issue building easy.,1.57,34.132161871150025
6482,documentary,Christopher Hernandez,Gun use reach Democrat fight beyond friend.,1.57,30.31371506063477
6483,comedy,Douglas Mckee,News world recognize summer low time will.,0.51,51.9198990020537
6484,documentary,Barry Hall,Will job together research Republican visit.,0.8500000000000001,60.067754098343784
6485,documentary,Kimberly Davis,Drive floor reach air goal sign.,2.17,55.5768929422833
6486,scifi,Patricia Gonzalez,Bit stay necessary thing site relationship.,2.0700000000000003,44.970644455408376
6487,comedy,Patrick Johnson,Church station similar name of win less.,0.45,63.9455069173506
6488,documentary,Crystal Price,Ball face page daughter thus.,2.33,71.06042887818633
6489,romance,Jill Gilbert,Feel field modern already alone hospital light.,2.75,56.135549858456976
6490,comedy,Connie Ramos,National employee economic end look.,0.5700000000000001,43.34332228018325
6491,documentary,Erik Carr,Discussion which interview hair.,2.13,47.54445641588067
6492,comedy,Ashley Palmer,Already part situation development.,2.89,48.41663659454559
6493,romance,Michael Crawford,Hold hair second glass safe stock mind.,0.23,40.961457922226174
6494,romance,Alan Levy,Stay them do exist part.,2.35,55.818813348220836
6495,documentary,Christopher Yoder,Subject our indicate join music project value.,2.83,38.714815110651486
6496,comedy,Benjamin Smith,Front modern affect real today job walk.,0.6000000000000001,54.074959949148635
6497,romance,Keith Thompson,Expect record already matter third care student.,0.29000000000000004,57.46174866803915
6498,comedy,Brandy Vang,Analysis indicate well buy.,1.3599999999999999,47.162834875336145
6499,documentary,Cynthia Reed,Training tough develop tend.,1.12,53.76522463186036
6500,comedy,Carmen Rubio,Song deal night want.,1.08,46.81346525811932
6501,documentary,Frank Griffin,Realize when conference under big matter create.,0.28,40.742511396409604
6502,comedy,Michael Green,Never raise decide pretty source.,1.89,55.93781059073558
6503,documentary,Jeffery Walsh,Good partner market why.,2.64,48.16756519323013
6504,romance,Robert Hall,Outside blue much your water art live wind.,1.06,57.98985473738334
6505,scifi,Carol Odom,Realize bed cover.,1.76,43.00611409015209
6506,comedy,Margaret Alvarado,Hold think green many staff board believe.,2.16,46.4608113121811
6507,romance,Angela Moody,Brother across walk.,2.15,60.61145456321076
6508,comedy,Barry Lopez,Several meet artist food describe vote control.,1.05,43.67146981876395
6509,comedy,Kevin Mann,Me rest shoulder blood quality.,1.41,58.9170015549345
6510,scifi,Bryan Rosario,Shoulder culture same religious.,2.0300000000000002,36.42726250061351
6511,documentary,Susan Stevenson,Newspaper player prove detail remember dinner share.,1.56,54.23091321458259
6512,scifi,Shari Lin,Project everybody stuff until.,1.94,65.362771517596
6513,romance,Mark Mcdaniel,Wife yes school offer eye some seem bar.,1.39,42.055946919053376
6514,comedy,Alex Allen,Avoid issue many vote or.,1.23,47.644049191685205
6515,comedy,Kristen Ray,Long thing page why collection.,0.74,59.414969743747584
6516,romance,Douglas Barnes,Every us news factor per between.,2.87,34.56057704312789
6517,romance,David Jenkins,Hundred bar television media.,1.94,41.128983491930924
6518,comedy,Sara Knight,Young teach minute other smile.,0.8400000000000001,47.05549105247848
6519,romance,Christina Davis,Education son avoid wide.,1.15,43.323287695669926
6520,scifi,Suzanne Mullins,Education hope hotel floor.,1.17,58.87512659899436
6521,romance,Gloria Mills,Free subject market.,2.6500000000000004,58.19231986302978
6522,romance,Peter Contreras,Race after than.,3.1500000000000004,39.3110720658081
6523,comedy,Chad Matthews,Ready mind provide important performance and claim.,1.67,51.160460236572824
6524,scifi,Julie Roy,How action themselves significant party authority although.,0.36,56.04861354752411
6525,romance,Joshua Rose,Report arrive wear order girl.,2.5100000000000002,43.41621153318471
6526,scifi,Kimberly Wilson,Nothing campaign student prepare expect design modern.,2.8600000000000003,55.94044369227195
6527,romance,James Bright,Section best herself style move.,3.18,42.600279108700306
6528,comedy,Daniel York,Movement exist over somebody.,1.81,39.37308857286038
6529,romance,Joseph Pittman,We instead including despite poor.,1.52,70.48324324250069
6530,documentary,Robert Brock DVM,Son pass Democrat bar.,0.64,64.89734472137191
6531,scifi,Rebecca Daniel,Anything same play site future.,0.24000000000000002,58.681916518952846
6532,comedy,Shane Hall,Write begin everything site.,1.8399999999999999,42.18523037826126
6533,documentary,Gabrielle Levine,Contain once tend allow parent religious hope.,2.8000000000000003,49.17067323760756
6534,scifi,Matthew Jackson,Clearly particularly allow left management least.,1.8599999999999999,54.58689230556172
6535,romance,Priscilla Hernandez,Reach establish house anyone road by white.,0.27,43.447742739291336
6536,comedy,Tammy Richardson,Word into same plant see.,3.1700000000000004,50.40122133736789
6537,romance,Franklin Phillips,Again score stand authority great turn computer.,1.4,62.52216213867949
6538,documentary,Melissa Mcdaniel,Open while grow water system nor hear.,1.06,51.15526275230596
6539,romance,Mario James,Everything big trouble hospital rise simple throughout.,2.7800000000000002,64.27826818685645
6540,comedy,Gloria Romero MD,Maybe site fire example baby thought data.,0.97,55.64546855296927
6541,romance,Derrick Wright,Role law bit test discussion business.,0.79,69.11717467475015
6542,documentary,Cassie Kline,Receive night cultural.,1.03,54.008052186456254
6543,documentary,Tiffany Joseph,Action happy impact present lay through professional fear.,3.14,68.07703198137318
6544,scifi,Michael Ruiz,Level fine right but.,1.3,39.57214753358039
6545,comedy,Robert Haynes,Particular argue win best lot recently food.,1.93,44.491739498532965
6546,comedy,Thomas Robertson,Difference late travel others early will business area.,2.56,42.45336865258848
6547,documentary,Emily Anderson,Base start film side minute.,0.56,54.39472839586776
6548,scifi,Phyllis Hayes,Prevent song fly government indicate color.,1.3499999999999999,45.38120976368549
6549,romance,Angela Williams,Tree interview ten another fire season party.,2.81,55.18579999999432
6550,romance,Christopher Guzman,Agent manager discover only choice rest.,1.3599999999999999,42.66428341475089
