film_id=1, genre='comedy', director_name='David Dixon', title='Candidate mean cover start environment interview those.', length=1.16, rating=61.00184253535795
film_id=6579, genre='scifi', director_name='Adriana Colon', title='Large stand station situation field certain white.', length=1.1, rating=54.10742972811166
film_id=6580, genre='comedy', director_name='Eric Lewis', title='Smile growth through.', length=0.44, rating=48.096996782969356
film_id=6581, genre='scifi', director_name='David Dennis', title='Network expect beautiful then case.', length=2.4000000000000004, rating=40.366969152471036
film_id=6582, genre='comedy', director_name='Andrew Watson', title='State not argue including use ten despite.', length=2.0100000000000002, rating=40.95753230258877
film_id=6583, genre='documentary', director_name='Ann Fowler', title='Consumer position picture law probably reflect.', length=2.09, rating=29.626938622475425
film_id=6584, genre='comedy', director_name='Dana Martin', title='Song brother half model.', length=1.39, rating=37.89042780626421
film_id=6585, genre='romance', director_name='Lucas Kelley', title='Night involve think majority trouble.', length=1.8399999999999999, rating=55.15718911305544
film_id=6586, genre='comedy', director_name='Kevin Webb', title='Miss stay trouble final nothing.', length=2.9000000000000004, rating=51.48523644481248
film_id=6587, genre='romance', director_name='Charles Munoz', title='Individual color quite development laugh day position.', length=1.5899999999999999, rating=15.523296573986876
film_id=6588, genre='comedy', director_name='Trevor Miranda', title='In though matter force condition.', length=0.6000000000000001, rating=63.78019503190561
film_id=6589, genre='documentary', director_name='James Franco', title='Imagine society off language can second.', length=2.0300000000000002, rating=56.49212382083724
film_id=6590, genre='romance', director_name='Robert Zimmerman', title='Social exist coach thought risk.', length=2.06, rating=45.98381367145076
film_id=6591, genre='romance', director_name='Taylor Bailey', title='Painting owner order son meet.', length=0.66, rating=55.890060844547136
film_id=6592, genre='scifi', director_name='Roy Fleming', title='Admit prepare people successful rest day region.', length=1.71, rating=56.1668684977826
film_id=6593, genre='comedy', director_name='Christopher Davila', title='Season only total type.', length=2.06, rating=75.22513351080977
film_id=6594, genre='comedy', director_name='Jamie Carr', title='Station product head indicate art.', length=1.25, rating=39.08468411703848
film_id=6595, genre='scifi', director_name='Heather Richardson', title='Art half modern official majority.', length=1.8699999999999999, rating=57.412543320219264
film_id=6596, genre='comedy', director_name='Crystal Frazier', title='Exist truth question consider vote together at.', length=1.02, rating=57.710515519531555
film_id=6597, genre='documentary', director_name='Melanie Ward', title='Than condition already career goal program point author.', length=1.74, rating=52.37064760386725
film_id=6598, genre='documentary', director_name='Anthony Hill', title='Best media purpose nation oil foreign against.', length=0.4, rating=40.28165324852846
film_id=6599, genre='romance', director_name='Mackenzie Wallace', title='Southern probably phone about.', length=2.81, rating=57.16706067587398
film_id=6600, genre='scifi', director_name='John Miller', title='Defense line bank us.', length=2.79, rating=61.91009680381373
film_id=6601, genre='comedy', director_name='Paul Joseph', title='Medical prepare garden recently nor live.', length=2.1, rating=29.684360379334528
film_id=6602, genre='comedy', director_name='Scott Shepard', title='Use college be main.', length=1.11, rating=51.75210660173736
film_id=6603, genre='documentary', director_name='Thomas Jacobs', title='That follow all.', length=1.05, rating=35.91264215204999
film_id=6604, genre='romance', director_name='Shelly Simpson', title='Good allow take site do game least political.', length=1.1300000000000001, rating=36.7065165806089
film_id=6605, genre='scifi', director_name='Richard Chen', title='Course nice meeting evening research.', length=2.23, rating=62.491900162824834
film_id=6606, genre='comedy', director_name='Steven Tucker', title='Race yes certainly once.', length=2.8200000000000003, rating=27.051301512593483
film_id=6607, genre='comedy', director_name='Anthony Perez', title='Republican let study require almost.', length=2.06, rating=45.49275279366014
film_id=6608, genre='documentary', director_name='Ashley Phillips', title='Sit former international do time.', length=1.24, rating=50.08710720976566
film_id=6609, genre='comedy', director_name='Lauren Davis', title='Consider interesting chair air score.', length=1.49, rating=56.50988082235918
film_id=6610, genre='comedy', director_name='Jose Turner', title='Quite already affect opportunity fast.', length=1.91, rating=42.588107565948256
film_id=6611, genre='romance', director_name='Edward Reynolds', title='Audience rather reality power carry.', length=2.72, rating=42.846539780289426
film_id=6612, genre='comedy', director_name='Todd Kaiser', title='Time thank offer.', length=0.55, rating=64.71421868032023
film_id=6613, genre='documentary', director_name='Corey Quinn', title='Majority moment doctor feel.', length=2.19, rating=38.177652660157825
film_id=6614, genre='romance', director_name='Olivia Rubio', title='Affect thing television some number.', length=0.36, rating=28.50730643723931
film_id=6615, genre='comedy', director_name='Tyrone Moore', title='Culture sure do crime week.', length=2.87, rating=46.95298589395016
film_id=6616, genre='scifi', director_name='Scott Ruiz', title='Describe wide plan game charge seat language.', length=1.01, rating=76.30946335783685
film_id=6617, genre='scifi', director_name='Maria Avila', title='Sort break push really analysis.', length=2.18, rating=67.00242418076229
film_id=6618, genre='comedy', director_name='Mark Giles', title='Provide enough kitchen kitchen kid.', length=1.54, rating=37.26414702534234
film_id=6619, genre='comedy', director_name='Brent Walker', title='In production stuff.', length=0.23, rating=51.10124025046227
film_id=6620, genre='comedy', director_name='Jessica Johnson', title='Skill throughout base wonder that current federal.', length=1.55, rating=42.13125647395404
film_id=6621, genre='romance', director_name='John Hebert', title='Increase manager account interest food instead course.', length=2.0100000000000002, rating=63.18525532586364
film_id=6622, genre='romance', director_name='Thomas Dennis', title='Dog themselves build training because lot billion.', length=0.25, rating=51.384042365857
film_id=6623, genre='romance', director_name='Samuel Cook', title='Have far common attack.', length=1.8299999999999998, rating=45.64444613664946
film_id=6624, genre='romance', director_name='Renee Lopez PhD', title='Media door pay three fire.', length=0.31, rating=61.303100544603915
film_id=6625, genre='romance', director_name='Julie Dunlap', title='Such near company mention where miss.', length=2.99, rating=33.72101568823677
film_id=6626, genre='comedy', director_name='Kyle Evans', title='Bit poor six write as record.', length=1.82, rating=50.22062128320672
film_id=6627, genre='scifi', director_name='Ryan Roman', title='Push happen ago opportunity.', length=3.1, rating=59.42922062735242
film_id=6628, genre='romance', director_name='Ashley Davis', title='Science walk city skill site not eye.', length=1.49, rating=29.534871626213324
film_id=6629, genre='romance', director_name='Ashley Rivera', title='Knowledge history protect important per born network share.', length=1.76, rating=36.793198320748154
film_id=6630, genre='comedy', director_name='Jennifer Wallace', title='Bank under produce red keep around trial.', length=1.57, rating=44.94484377188888
film_id=6631, genre='romance', director_name='James Oliver', title='Sense own nice option final amount billion.', length=1.66, rating=39.74331699717055
film_id=6632, genre='romance', director_name='Michele Wiggins', title='Water each within but interest a.', length=0.47000000000000003, rating=49.36646569454479
film_id=6633, genre='comedy', director_name='Benjamin Kidd', title='Mind specific answer leg somebody.', length=1.92, rating=46.56568249738937
film_id=6634, genre='documentary', director_name='Jennifer Smith', title='Throughout character sea smile sport.', length=2.48, rating=47.77873266169059
film_id=6635, genre='scifi', director_name='Robert Barnes', title='Eight require could Congress really least shake officer.', length=0.34, rating=51.260475060798534
film_id=6636, genre='scifi', director_name='Maria Thomas', title='Sort vote person whatever defense child admit.', length=0.37, rating=47.868516524564285
film_id=6637, genre='documentary', director_name='Douglas Esparza', title='Cultural along Democrat race.', length=0.56, rating=44.37800850589254
film_id=6638, genre='documentary', director_name='Lindsey Owens', title='Yard look floor ready everyone sure dinner.', length=2.0700000000000003, rating=42.85661145103564
film_id=6639, genre='comedy', director_name='Kelli Bishop', title='Hold fill what television control especially.', length=1.55, rating=44.62653595968667
film_id=6640, genre='scifi', director_name='Brandon Flores', title='Worker summer age find.', length=1.01, rating=52.94435236159984
